Timestamp,Dataset,p,Experiment,k,Steps,Samples,Alpha,Greedy_Obj,FW_Obj,Ratio,Greedy_Time_s,FW_Time_s,Speedup_x,Status
2026-01-28 18:23:44,Myocardial,111,compare_k11_a0.2_m50_block_1,11,1000,50,0.2000,21.5093,21.3018,0.9904,0.0137,0.3265,0.0420,DONE
2026-01-28 18:23:44,Myocardial,111,compare_k22_a0.2_m50_block_1,22,1000,50,0.2000,35.2432,34.5541,0.9804,0.0332,0.3300,0.1006,DONE
2026-01-28 18:23:45,Myocardial,111,compare_k33_a0.2_m50_block_1,33,1000,50,0.2000,46.9708,46.1438,0.9824,0.0607,0.3482,0.1743,DONE
2026-01-28 18:23:45,Myocardial,111,compare_k55_a0.2_m50_block_1,55,1100,50,0.2000,69.0452,68.6078,0.9937,0.1271,0.3524,0.3605,DONE
2026-01-28 18:23:48,Myocardial,111,compare_k1_a0.2_m100_block_1,1,1000,100,0.2000,2.8590,2.8590,1.0000,0.0020,0.5659,0.0036,DONE
2026-01-28 18:23:48,Myocardial,111,compare_k11_a0.2_m100_block_1,11,1000,100,0.2000,21.5093,21.2379,0.9874,0.0132,0.5637,0.0234,DONE
2026-01-28 18:23:49,Myocardial,111,compare_k22_a0.2_m100_block_1,22,1000,100,0.2000,35.2432,34.5536,0.9804,0.0332,0.5622,0.0590,DONE
2026-01-28 18:23:49,Myocardial,111,compare_k33_a0.2_m100_block_1,33,1000,100,0.2000,46.9708,46.3934,0.9877,0.0600,0.5653,0.1061,DONE
2026-01-28 18:23:50,Myocardial,111,compare_k55_a0.2_m100_block_1,55,1100,100,0.2000,69.0452,68.9374,0.9984,0.1275,0.6317,0.2018,DONE
2026-01-28 18:23:53,Myocardial,111,compare_k1_a0.2_m200_block_1,1,1000,200,0.2000,2.8590,2.8590,1.0000,0.0022,1.0267,0.0021,DONE
2026-01-28 18:23:54,Myocardial,111,compare_k11_a0.2_m200_block_1,11,1000,200,0.2000,21.5093,21.1836,0.9849,0.0134,1.0304,0.0130,DONE
2026-01-28 18:23:55,Myocardial,111,compare_k22_a0.2_m200_block_1,22,1000,200,0.2000,35.2432,34.4202,0.9766,0.0326,1.0105,0.0322,DONE
2026-01-28 18:23:56,Myocardial,111,compare_k33_a0.2_m200_block_1,33,1000,200,0.2000,46.9708,46.6358,0.9929,0.0610,1.0128,0.0602,DONE
2026-01-28 18:23:58,Myocardial,111,compare_k55_a0.2_m200_block_1,55,1100,200,0.2000,69.0452,68.8679,0.9974,0.1298,1.1234,0.1155,DONE
2026-01-28 18:34:08,Synthetic_high_corr,500,compare_k5_a0.2_m500_block_1,5,1000,500,0.2000,123.4450,50.2522,0.4071,0.0295,5.7113,0.0052,DONE
2026-01-28 18:34:15,Synthetic_high_corr,500,compare_k50_a0.2_m500_block_1,50,1000,500,0.2000,492.6826,491.0534,0.9967,0.6645,5.7716,0.1151,DONE
2026-01-28 18:34:37,Synthetic_high_corr,500,compare_k5_a0.2_m500_block_1,5,1000,500,0.2000,123.5476,50.3242,0.4073,0.0274,5.7249,0.0048,DONE
2026-01-28 18:34:43,Synthetic_high_corr,500,compare_k50_a0.2_m500_block_1,50,1000,500,0.2000,492.5282,490.6605,0.9962,0.6526,5.7596,0.1133,DONE
2026-01-28 18:34:58,Synthetic_high_corr,500,compare_k100_a0.2_m500_block_1,100,2000,500,0.2000,494.4847,493.7709,0.9986,2.7442,11.5157,0.2383,DONE
2026-01-28 18:35:23,Synthetic_high_corr,500,compare_k150_a0.2_m500_block_1,150,3000,500,0.2000,495.5527,495.3037,0.9995,6.8549,18.1731,0.3772,DONE
2026-01-28 18:36:13,Synthetic_high_corr,500,compare_k250_a0.2_m500_block_1,250,5000,500,0.2000,497.1475,497.0542,0.9998,21.8224,28.9218,0.7545,DONE
2026-01-28 18:36:23,Mnist,639,compare_k6_a0.2_m500_block_1,6,1000,500,0.2000,91.0807,80.4420,0.8832,0.0415,8.3442,0.0050,DONE
2026-01-28 18:36:35,Mnist,639,compare_k63_a0.2_m500_block_1,63,1260,500,0.2000,367.5541,362.2827,0.9857,1.3442,10.2831,0.1307,DONE
2026-01-28 18:37:02,Mnist,639,compare_k127_a0.2_m500_block_1,127,2540,500,0.2000,489.0256,485.5079,0.9928,6.2744,20.7150,0.3029,DONE
2026-01-28 18:37:50,Mnist,639,compare_k191_a0.2_m500_block_1,191,3820,500,0.2000,553.2089,552.7415,0.9992,16.5018,31.6295,0.5217,DONE
2026-01-28 18:39:40,Mnist,639,compare_k319_a0.2_m500_block_1,319,6380,500,0.2000,608.1041,609.2222,1.0018,57.8659,51.6083,1.1213,DONE
2026-01-28 18:39:46,Madelon,500,compare_k5_a0.2_m500_block_1,5,1000,500,0.2000,20.5391,19.1745,0.9336,0.0364,6.0881,0.0060,DONE
2026-01-28 18:39:52,Madelon,500,compare_k50_a0.2_m500_block_1,50,1000,500,0.2000,73.8241,73.2124,0.9917,0.6474,5.6325,0.1149,DONE
2026-01-28 18:40:06,Madelon,500,compare_k100_a0.2_m500_block_1,100,2000,500,0.2000,130.7953,130.0429,0.9942,2.6700,11.2494,0.2373,DONE
2026-01-28 18:40:30,Madelon,500,compare_k150_a0.2_m500_block_1,150,3000,500,0.2000,185.5655,184.8411,0.9961,6.8594,17.1242,0.4006,DONE
2026-01-28 18:41:20,Madelon,500,compare_k250_a0.2_m500_block_1,250,5000,500,0.2000,288.8704,288.4914,0.9987,21.7532,28.0979,0.7742,DONE
2026-01-28 18:41:26,Synthetic_toeplitz,500,compare_k5_a0.2_m500_block_1,5,1000,500,0.2000,53.7732,53.4424,0.9938,0.0274,5.9576,0.0046,DONE
2026-01-28 18:41:33,Synthetic_toeplitz,500,compare_k50_a0.2_m500_block_1,50,1000,500,0.2000,342.4014,339.8363,0.9925,0.6586,5.8089,0.1134,DONE
2026-01-28 18:41:47,Synthetic_toeplitz,500,compare_k100_a0.2_m500_block_1,100,2000,500,0.2000,422.9048,423.0544,1.0004,2.7511,12.0759,0.2278,DONE
2026-01-28 18:42:11,Synthetic_toeplitz,500,compare_k150_a0.2_m500_block_1,150,3000,500,0.2000,453.1959,453.4678,1.0006,6.8445,16.8865,0.4053,DONE
2026-01-28 18:43:01,Synthetic_toeplitz,500,compare_k250_a0.2_m500_block_1,250,5000,500,0.2000,478.7648,479.9669,1.0025,21.7889,27.9498,0.7796,DONE
2026-01-28 18:43:05,Residential,103,compare_k1_a0.2_m500_block_1,1,1000,500,0.2000,67.5649,67.5649,1.0000,0.0011,2.3198,0.0005,DONE
2026-01-28 18:43:07,Residential,103,compare_k10_a0.2_m500_block_1,10,1000,500,0.2000,94.3341,88.4989,0.9381,0.0111,2.3057,0.0048,DONE
2026-01-28 18:43:09,Residential,103,compare_k20_a0.2_m500_block_1,20,1000,500,0.2000,100.0077,99.0690,0.9906,0.0260,2.3531,0.0111,DONE
2026-01-28 18:43:12,Residential,103,compare_k30_a0.2_m500_block_1,30,1000,500,0.2000,101.9689,101.6416,0.9968,0.0495,2.3520,0.0210,DONE
2026-01-28 18:43:14,Residential,103,compare_k51_a0.2_m500_block_1,51,1020,500,0.2000,102.9037,102.7614,0.9986,0.1028,2.4110,0.0427,DONE
2026-01-28 18:43:24,Secom,478,compare_k4_a0.2_m500_block_1,4,1000,500,0.2000,61.8287,61.8287,1.0000,0.0202,5.2939,0.0038,DONE
2026-01-28 18:43:30,Secom,478,compare_k47_a0.2_m500_block_1,47,1000,500,0.2000,264.4359,260.6841,0.9858,0.5547,5.4235,0.1023,DONE
2026-01-28 18:43:42,Secom,478,compare_k95_a0.2_m500_block_1,95,1900,500,0.2000,375.7530,371.0311,0.9874,2.3056,10.2873,0.2241,DONE
2026-01-28 18:44:03,Secom,478,compare_k143_a0.2_m500_block_1,143,2860,500,0.2000,429.4074,425.4156,0.9907,5.7720,15.5843,0.3704,DONE
2026-01-28 18:44:48,Secom,478,compare_k239_a0.2_m500_block_1,239,4780,500,0.2000,473.2312,472.3622,0.9982,18.4790,26.3995,0.7000,DONE
2026-01-28 18:44:53,Arrhythmia,262,compare_k2_a0.2_m500_block_1,2,1000,500,0.2000,32.4524,29.7199,0.9158,0.0054,3.3555,0.0016,DONE
2026-01-28 18:44:56,Arrhythmia,262,compare_k26_a0.2_m500_block_1,26,1000,500,0.2000,141.5791,136.4971,0.9641,0.1093,3.3577,0.0325,DONE
2026-01-28 18:45:00,Arrhythmia,262,compare_k52_a0.2_m500_block_1,52,1040,500,0.2000,188.6110,185.2396,0.9821,0.3412,3.3523,0.1018,DONE
2026-01-28 18:45:06,Arrhythmia,262,compare_k78_a0.2_m500_block_1,78,1560,500,0.2000,217.1170,215.1338,0.9909,0.7130,5.2550,0.1357,DONE
2026-01-28 18:45:17,Arrhythmia,262,compare_k131_a0.2_m500_block_1,131,2620,500,0.2000,249.8098,249.0985,0.9972,2.0556,8.5829,0.2395,DONE
2026-01-28 18:45:21,Myocardial,111,compare_k1_a0.2_m500_block_1,1,1000,500,0.2000,2.8590,2.8590,1.0000,0.0013,2.4121,0.0005,DONE
2026-01-28 18:45:23,Myocardial,111,compare_k11_a0.2_m500_block_1,11,1000,500,0.2000,21.5093,21.1036,0.9811,0.0133,2.4171,0.0055,DONE
2026-01-28 18:45:26,Myocardial,111,compare_k22_a0.2_m500_block_1,22,1000,500,0.2000,35.2432,34.6643,0.9836,0.0327,2.3891,0.0137,DONE
2026-01-28 18:45:28,Myocardial,111,compare_k33_a0.2_m500_block_1,33,1000,500,0.2000,46.9708,46.4971,0.9899,0.0614,2.3978,0.0256,DONE
2026-01-28 18:45:31,Myocardial,111,compare_k55_a0.2_m500_block_1,55,1100,500,0.2000,69.0452,69.0298,0.9998,0.1245,2.6500,0.0470,DONE
