Timestamp,Dataset,p,Final_Critical_k,Speedup_At_k,Ratio
2026-02-01 21:03:42,Mnist,35,34,0.0480,1.0018
2026-02-01 21:03:46,Mnist,45,40,0.0789,1.0026
2026-02-01 21:03:50,Mnist,55,42,0.1210,1.0021
2026-02-01 21:03:56,Mnist,65,49,0.1618,1.0047
2026-02-01 21:04:00,Mnist,288,88,0.9548,0.9841
2026-02-01 21:04:03,Mnist,75,57,0.2013,1.0085
2026-02-01 21:04:12,Mnist,85,75,0.2481,1.0041
2026-02-01 21:08:44,Mnist,95,93,0.3238,1.0005
2026-02-01 21:08:56,Mnist,106,93,0.3773,1.0006
2026-02-01 21:09:03,Mnist,298,96,0.9844,0.9866
2026-02-01 21:09:11,Mnist,116,87,0.4636,1.0054
2026-02-01 21:09:28,Mnist,126,126,0.5679,1.0000
2026-02-01 21:09:42,Mnist,136,66,0.5110,0.9959
2026-02-01 21:10:00,Mnist,308,94,0.9789,0.9834
2026-02-01 21:10:11,Mnist,146,128,0.6574,1.0019
2026-02-01 21:30:06,Mnist,156,147,0.8784,1.0004
2026-02-01 21:30:20,Mnist,319,102,1.0347,0.9907
2026-02-01 21:30:26,Mnist,25,25,0.0195,1.0000
