Timestamp,Dataset,p,Experiment,k,Steps,Samples,Alpha,Greedy_Obj,FW_Obj,Ratio,Greedy_Time_s,FW_Time_s,Speedup_x,Status
2026-01-28 13:57:18,Arrhythmia,262,compare_k2_a0.1_m20,2,100,20,0.1000,32.4524,30.2138,0.9310,0.0082,0.0459,0.1782,DONE
2026-01-28 13:57:18,Arrhythmia,262,compare_k26_a0.1_m20,26,520,20,0.1000,141.5791,137.0922,0.9683,0.1080,0.2208,0.4890,DONE
2026-01-28 13:57:19,Arrhythmia,262,compare_k52_a0.1_m20,52,1040,20,0.1000,188.6110,184.8983,0.9803,0.3461,0.4385,0.7894,DONE
2026-01-28 13:57:21,Arrhythmia,262,compare_k78_a0.1_m20,78,1560,20,0.1000,217.1170,214.8960,0.9898,0.7527,0.6574,1.1451,DONE
2026-01-28 13:57:24,Arrhythmia,262,compare_k131_a0.1_m20,131,2620,20,0.1000,249.8098,249.8312,1.0001,2.1183,1.1026,1.9211,DONE
2026-01-28 13:57:25,Arrhythmia,262,compare_k2_a0.1_m50,2,100,50,0.1000,32.4524,24.5851,0.7576,0.0085,0.0646,0.1321,DONE
2026-01-28 13:57:26,Arrhythmia,262,compare_k26_a0.1_m50,26,520,50,0.1000,141.5791,135.3435,0.9560,0.1072,0.3121,0.3437,DONE
2026-01-28 13:57:26,Arrhythmia,262,compare_k52_a0.1_m50,52,1040,50,0.1000,188.6110,184.1943,0.9766,0.3423,0.6225,0.5499,DONE
2026-01-28 13:57:28,Arrhythmia,262,compare_k78_a0.1_m50,78,1560,50,0.1000,217.1170,215.1145,0.9908,0.7889,0.9307,0.8476,DONE
2026-01-28 13:57:32,Arrhythmia,262,compare_k131_a0.1_m50,131,2620,50,0.1000,249.8098,249.4226,0.9984,2.1194,1.5530,1.3647,DONE
2026-01-28 13:57:33,Arrhythmia,262,compare_k2_a0.2_m20,2,100,20,0.2000,32.4524,26.6706,0.8218,0.0087,0.0463,0.1883,DONE
2026-01-28 13:57:34,Arrhythmia,262,compare_k26_a0.2_m20,26,520,20,0.2000,141.5791,133.8739,0.9456,0.1082,0.2197,0.4924,DONE
2026-01-28 13:57:34,Arrhythmia,262,compare_k52_a0.2_m20,52,1040,20,0.2000,188.6110,184.2092,0.9767,0.3449,0.4376,0.7881,DONE
2026-01-28 13:57:36,Arrhythmia,262,compare_k78_a0.2_m20,78,1560,20,0.2000,217.1170,214.6913,0.9888,0.7523,0.6575,1.1442,DONE
2026-01-28 13:57:39,Arrhythmia,262,compare_k131_a0.2_m20,131,2620,20,0.2000,249.8098,249.8693,1.0002,2.1173,1.1013,1.9226,DONE
2026-01-28 13:57:40,Arrhythmia,262,compare_k2_a0.2_m50,2,100,50,0.2000,32.4524,26.2978,0.8103,0.0067,0.0604,0.1114,DONE
2026-01-28 13:57:41,Arrhythmia,262,compare_k26_a0.2_m50,26,520,50,0.2000,141.5791,136.7431,0.9658,0.1559,0.3172,0.4916,DONE
2026-01-28 13:57:42,Arrhythmia,262,compare_k52_a0.2_m50,52,1040,50,0.2000,188.6110,183.8536,0.9748,0.3461,0.6219,0.5565,DONE
2026-01-28 13:57:43,Arrhythmia,262,compare_k78_a0.2_m50,78,1560,50,0.2000,217.1170,214.9110,0.9898,0.8238,0.9813,0.8395,DONE
2026-01-28 13:57:47,Arrhythmia,262,compare_k131_a0.2_m50,131,2620,50,0.2000,249.8098,249.7703,0.9998,2.1306,1.6243,1.3117,DONE
2026-01-28 13:57:49,Mnist,639,compare_k6_a0.1_m20,6,120,20,0.1000,91.0807,72.2876,0.7937,0.0468,0.2670,0.1753,DONE
2026-01-28 13:57:53,Mnist,639,compare_k63_a0.1_m20,63,1260,20,0.1000,367.5541,363.6221,0.9893,1.3442,2.7252,0.4933,DONE
2026-01-28 13:58:05,Mnist,639,compare_k127_a0.1_m20,127,2540,20,0.1000,489.0256,484.7422,0.9912,6.5634,5.5570,1.1811,DONE
2026-01-28 13:58:31,Mnist,639,compare_k191_a0.1_m20,191,3820,20,0.1000,553.2089,553.0815,0.9998,16.9528,8.5773,1.9765,DONE
2026-01-28 13:59:44,Mnist,639,compare_k319_a0.1_m20,319,6380,20,0.1000,608.1041,609.9487,1.0030,59.2910,13.9686,4.2446,DONE
2026-01-28 13:59:46,Mnist,639,compare_k6_a0.1_m50,6,120,50,0.1000,91.0807,76.5959,0.8410,0.0435,0.3046,0.1427,DONE
2026-01-28 13:59:51,Mnist,639,compare_k63_a0.1_m50,63,1260,50,0.1000,367.5541,363.5287,0.9890,1.3304,3.1521,0.4221,DONE
2026-01-28 14:00:04,Mnist,639,compare_k127_a0.1_m50,127,2540,50,0.1000,489.0256,484.2511,0.9902,6.6765,6.7200,0.9935,DONE
2026-01-28 14:00:31,Mnist,639,compare_k191_a0.1_m50,191,3820,50,0.1000,553.2089,553.2597,1.0001,17.0634,9.7203,1.7554,DONE
2026-01-28 14:01:46,Mnist,639,compare_k319_a0.1_m50,319,6380,50,0.1000,608.1041,609.7759,1.0027,58.3277,16.2456,3.5904,DONE
2026-01-28 14:01:48,Mnist,639,compare_k6_a0.2_m20,6,120,20,0.2000,91.0807,74.8126,0.8214,0.0433,0.2792,0.1552,DONE
2026-01-28 14:01:52,Mnist,639,compare_k63_a0.2_m20,63,1260,20,0.2000,367.5541,362.1042,0.9852,1.4059,2.7751,0.5066,DONE
2026-01-28 14:02:04,Mnist,639,compare_k127_a0.2_m20,127,2540,20,0.2000,489.0256,483.8631,0.9894,6.4577,5.6486,1.1432,DONE
2026-01-28 14:02:30,Mnist,639,compare_k191_a0.2_m20,191,3820,20,0.2000,553.2089,554.4380,1.0022,17.0253,8.4831,2.0070,DONE
2026-01-28 14:03:43,Mnist,639,compare_k319_a0.2_m20,319,6380,20,0.2000,608.1041,609.2662,1.0019,59.2708,13.9421,4.2512,DONE
2026-01-28 14:03:45,Mnist,639,compare_k6_a0.2_m50,6,120,50,0.2000,91.0807,81.5586,0.8955,0.0420,0.3111,0.1349,DONE
2026-01-28 14:03:50,Mnist,639,compare_k63_a0.2_m50,63,1260,50,0.2000,367.5541,362.6993,0.9868,1.3441,3.1891,0.4215,DONE
2026-01-28 14:04:03,Mnist,639,compare_k127_a0.2_m50,127,2540,50,0.2000,489.0256,485.3692,0.9925,6.5022,6.5991,0.9853,DONE
2026-01-28 14:04:30,Mnist,639,compare_k191_a0.2_m50,191,3820,50,0.2000,553.2089,553.8763,1.0012,17.0743,9.7448,1.7522,DONE
2026-01-28 14:05:44,Mnist,639,compare_k319_a0.2_m50,319,6380,50,0.2000,608.1041,609.4926,1.0023,58.5115,16.2188,3.6076,DONE
2026-01-28 14:05:45,Madelon,500,compare_k5_a0.1_m20,5,100,20,0.1000,20.5391,20.2995,0.9883,0.0297,0.1308,0.2271,DONE
2026-01-28 14:05:47,Madelon,500,compare_k50_a0.1_m20,50,1000,20,0.1000,73.8241,73.3287,0.9933,0.6650,1.2590,0.5282,DONE
2026-01-28 14:05:52,Madelon,500,compare_k100_a0.1_m20,100,2000,20,0.1000,130.7953,129.7292,0.9918,2.8184,2.5006,1.1271,DONE
2026-01-28 14:06:03,Madelon,500,compare_k150_a0.1_m20,150,3000,20,0.1000,185.5655,184.2294,0.9928,7.1148,3.9737,1.7905,DONE
2026-01-28 14:06:32,Madelon,500,compare_k250_a0.1_m20,250,5000,20,0.1000,288.8704,287.5231,0.9953,22.5609,6.3892,3.5311,DONE
2026-01-28 14:06:32,Madelon,500,compare_k5_a0.1_m50,5,100,50,0.1000,20.5391,20.0933,0.9783,0.0279,0.1567,0.1781,DONE
2026-01-28 14:06:34,Madelon,500,compare_k50_a0.1_m50,50,1000,50,0.1000,73.8241,73.2622,0.9924,0.6577,1.5490,0.4246,DONE
2026-01-28 14:06:40,Madelon,500,compare_k100_a0.1_m50,100,2000,50,0.1000,130.7953,129.7849,0.9923,2.7823,3.0867,0.9014,DONE
2026-01-28 14:06:52,Madelon,500,compare_k150_a0.1_m50,150,3000,50,0.1000,185.5655,184.5624,0.9946,7.0210,4.6015,1.5258,DONE
2026-01-28 14:07:22,Madelon,500,compare_k250_a0.1_m50,250,5000,50,0.1000,288.8704,287.7955,0.9963,22.4623,7.6662,2.9301,DONE
2026-01-28 14:07:22,Madelon,500,compare_k5_a0.2_m20,5,100,20,0.2000,20.5391,20.5079,0.9985,0.0268,0.1233,0.2171,DONE
2026-01-28 14:07:24,Madelon,500,compare_k50_a0.2_m20,50,1000,20,0.2000,73.8241,72.9721,0.9885,0.6673,1.3796,0.4837,DONE
2026-01-28 14:07:30,Madelon,500,compare_k100_a0.2_m20,100,2000,20,0.2000,130.7953,129.5164,0.9902,2.7847,2.4990,1.1143,DONE
2026-01-28 14:07:41,Madelon,500,compare_k150_a0.2_m20,150,3000,20,0.2000,185.5655,184.1285,0.9923,7.1932,3.8410,1.8727,DONE
2026-01-28 14:08:10,Madelon,500,compare_k250_a0.2_m20,250,5000,20,0.2000,288.8704,287.6050,0.9956,22.6839,6.4131,3.5372,DONE
2026-01-28 14:08:10,Madelon,500,compare_k5_a0.2_m50,5,100,50,0.2000,20.5391,20.4080,0.9936,0.0269,0.1550,0.1736,DONE
2026-01-28 14:08:12,Madelon,500,compare_k50_a0.2_m50,50,1000,50,0.2000,73.8241,73.2355,0.9920,0.6751,1.6276,0.4148,DONE
2026-01-28 14:08:18,Madelon,500,compare_k100_a0.2_m50,100,2000,50,0.2000,130.7953,129.7625,0.9921,2.8763,3.0971,0.9287,DONE
2026-01-28 14:08:30,Madelon,500,compare_k150_a0.2_m50,150,3000,50,0.2000,185.5655,184.1484,0.9924,7.2520,4.7452,1.5283,DONE
2026-01-28 14:09:01,Madelon,500,compare_k250_a0.2_m50,250,5000,50,0.2000,288.8704,287.7770,0.9962,22.6327,7.8588,2.8799,DONE
2026-01-28 14:12:52,Synthetic_high_corr,500,compare_k5_a0.1_m20_block_1,5,100,20,0.1000,492.8645,492.7025,0.9997,0.0274,0.1309,0.2095,DONE
2026-01-28 14:12:54,Synthetic_high_corr,500,compare_k50_a0.1_m20_block_1,50,1000,20,0.1000,494.4898,494.4212,0.9999,0.6798,1.2781,0.5319,DONE
2026-01-28 14:13:00,Synthetic_high_corr,500,compare_k100_a0.1_m20_block_1,100,2000,20,0.1000,495.2849,495.2187,0.9999,2.8489,2.5848,1.1022,DONE
2026-01-28 14:13:11,Synthetic_high_corr,500,compare_k150_a0.1_m20_block_1,150,3000,20,0.1000,496.0125,495.9453,0.9999,7.0458,3.8697,1.8208,DONE
2026-01-28 14:13:40,Synthetic_high_corr,500,compare_k250_a0.1_m20_block_1,250,5000,20,0.1000,497.3370,497.2616,0.9998,22.4173,6.4107,3.4969,DONE
2026-01-28 14:13:40,Synthetic_high_corr,500,compare_k5_a0.1_m50_block_1,5,100,50,0.1000,493.2525,493.1225,0.9997,0.0269,0.1574,0.1707,DONE
2026-01-28 14:13:42,Synthetic_high_corr,500,compare_k50_a0.1_m50_block_1,50,1000,50,0.1000,494.7950,494.7248,0.9999,0.6642,1.6096,0.4126,DONE
2026-01-28 14:13:48,Synthetic_high_corr,500,compare_k100_a0.1_m50_block_1,100,2000,50,0.1000,495.5457,495.4804,0.9999,2.7930,3.1488,0.8870,DONE
2026-01-28 14:14:00,Synthetic_high_corr,500,compare_k150_a0.1_m50_block_1,150,3000,50,0.1000,496.2339,496.1607,0.9999,7.0443,4.6750,1.5068,DONE
2026-01-28 14:14:30,Synthetic_high_corr,500,compare_k250_a0.1_m50_block_1,250,5000,50,0.1000,497.4878,497.4219,0.9999,22.4487,7.8070,2.8755,DONE
2026-01-28 14:14:30,Synthetic_high_corr,500,compare_k5_a0.2_m20_block_1,5,100,20,0.2000,492.9580,492.8167,0.9997,0.0269,0.1293,0.2083,DONE
2026-01-28 14:14:32,Synthetic_high_corr,500,compare_k50_a0.2_m20_block_1,50,1000,20,0.2000,494.5634,494.4893,0.9999,0.6642,1.2864,0.5163,DONE
2026-01-28 14:14:38,Synthetic_high_corr,500,compare_k100_a0.2_m20_block_1,100,2000,20,0.2000,495.3482,495.2875,0.9999,2.7953,2.5721,1.0867,DONE
2026-01-28 14:14:49,Synthetic_high_corr,500,compare_k150_a0.2_m20_block_1,150,3000,20,0.2000,496.0665,495.9945,0.9999,7.0879,3.8756,1.8289,DONE
2026-01-28 14:15:17,Synthetic_high_corr,500,compare_k250_a0.2_m20_block_1,250,5000,20,0.2000,497.3767,497.3136,0.9999,22.4529,6.4191,3.4978,DONE
2026-01-28 14:15:18,Synthetic_high_corr,500,compare_k5_a0.2_m50_block_1,5,100,50,0.2000,492.9934,492.8197,0.9996,0.0268,0.1577,0.1698,DONE
2026-01-28 14:15:20,Synthetic_high_corr,500,compare_k50_a0.2_m50_block_1,50,1000,50,0.2000,494.5781,494.5139,0.9999,0.6651,1.5593,0.4265,DONE
2026-01-28 14:15:26,Synthetic_high_corr,500,compare_k100_a0.2_m50_block_1,100,2000,50,0.2000,495.3592,495.2821,0.9998,2.8189,3.1146,0.9051,DONE
2026-01-28 14:15:38,Synthetic_high_corr,500,compare_k150_a0.2_m50_block_1,150,3000,50,0.2000,496.0770,496.0043,0.9999,7.0267,4.6668,1.5057,DONE
2026-01-28 14:16:08,Synthetic_high_corr,500,compare_k250_a0.2_m50_block_1,250,5000,50,0.2000,497.3840,497.3096,0.9999,22.4153,8.3058,2.6988,DONE
2026-01-28 14:16:09,Synthetic_toeplitz,500,compare_k5_a0.1_m20_block_1,5,100,20,0.1000,54.6192,47.3451,0.8668,0.0272,0.1283,0.2118,DONE
2026-01-28 14:16:10,Synthetic_toeplitz,500,compare_k50_a0.1_m20_block_1,50,1000,20,0.1000,341.4378,338.7683,0.9922,0.6747,1.2809,0.5268,DONE
2026-01-28 14:16:16,Synthetic_toeplitz,500,compare_k100_a0.1_m20_block_1,100,2000,20,0.1000,421.6255,420.1512,0.9965,2.8113,2.6106,1.0769,DONE
2026-01-28 14:16:27,Synthetic_toeplitz,500,compare_k150_a0.1_m20_block_1,150,3000,20,0.1000,452.3399,452.3422,1.0000,7.4494,3.8959,1.9121,DONE
2026-01-28 14:16:56,Synthetic_toeplitz,500,compare_k250_a0.1_m20_block_1,250,5000,20,0.1000,478.2266,479.3728,1.0024,22.4817,6.4140,3.5051,DONE
2026-01-28 14:16:56,Synthetic_toeplitz,500,compare_k5_a0.1_m50_block_1,5,100,50,0.1000,54.1307,52.1191,0.9628,0.0277,0.1671,0.1656,DONE
2026-01-28 14:16:59,Synthetic_toeplitz,500,compare_k50_a0.1_m50_block_1,50,1000,50,0.1000,342.2068,339.3598,0.9917,0.6670,1.5556,0.4288,DONE
2026-01-28 14:17:05,Synthetic_toeplitz,500,compare_k100_a0.1_m50_block_1,100,2000,50,0.1000,422.4367,421.4194,0.9976,2.8887,3.2914,0.8777,DONE
2026-01-28 14:17:17,Synthetic_toeplitz,500,compare_k150_a0.1_m50_block_1,150,3000,50,0.1000,452.4152,452.9067,1.0011,7.2221,4.7673,1.5149,DONE
2026-01-28 14:17:48,Synthetic_toeplitz,500,compare_k250_a0.1_m50_block_1,250,5000,50,0.1000,478.3581,479.7159,1.0028,23.1162,8.0159,2.8838,DONE
2026-01-28 14:17:48,Synthetic_toeplitz,500,compare_k5_a0.2_m20_block_1,5,100,20,0.2000,53.8631,44.8649,0.8329,0.0277,0.1324,0.2092,DONE
2026-01-28 14:17:50,Synthetic_toeplitz,500,compare_k50_a0.2_m20_block_1,50,1000,20,0.2000,342.0090,340.3531,0.9952,0.6661,1.2955,0.5142,DONE
2026-01-28 14:17:55,Synthetic_toeplitz,500,compare_k100_a0.2_m20_block_1,100,2000,20,0.2000,422.1473,420.8488,0.9969,2.7882,2.5593,1.0894,DONE
2026-01-28 14:18:06,Synthetic_toeplitz,500,compare_k150_a0.2_m20_block_1,150,3000,20,0.2000,451.9469,452.2549,1.0007,7.0325,3.8447,1.8292,DONE
2026-01-28 14:18:35,Synthetic_toeplitz,500,compare_k250_a0.2_m20_block_1,250,5000,20,0.2000,478.4901,479.1179,1.0013,22.3788,6.3750,3.5104,DONE
2026-01-28 14:18:35,Synthetic_toeplitz,500,compare_k5_a0.2_m50_block_1,5,100,50,0.2000,53.9344,47.4774,0.8803,0.0279,0.1635,0.1709,DONE
2026-01-28 14:18:38,Synthetic_toeplitz,500,compare_k50_a0.2_m50_block_1,50,1000,50,0.2000,341.9645,339.8132,0.9937,0.6723,1.5568,0.4319,DONE
2026-01-28 14:18:44,Synthetic_toeplitz,500,compare_k100_a0.2_m50_block_1,100,2000,50,0.2000,423.2299,421.6636,0.9963,2.8231,3.0912,0.9133,DONE
2026-01-28 14:18:55,Synthetic_toeplitz,500,compare_k150_a0.2_m50_block_1,150,3000,50,0.2000,452.3382,452.7108,1.0008,7.0091,4.7120,1.4875,DONE
2026-01-28 14:19:26,Synthetic_toeplitz,500,compare_k250_a0.2_m50_block_1,250,5000,50,0.2000,478.4410,479.5656,1.0024,22.8809,7.9229,2.8879,DONE
2026-01-28 15:50:41,Myocardial,111,compare_k1_a0.1_m20_block_1,1,100,20,0.1000,2.8590,2.4716,0.8645,0.0018,0.0219,0.0814,DONE
2026-01-28 15:50:41,Myocardial,111,compare_k11_a0.1_m20_block_1,11,220,20,0.1000,21.5093,20.8368,0.9687,0.0143,0.0401,0.3564,DONE
2026-01-28 15:50:41,Myocardial,111,compare_k22_a0.1_m20_block_1,22,440,20,0.1000,35.2432,34.3437,0.9745,0.0328,0.0808,0.4063,DONE
2026-01-28 15:50:41,Myocardial,111,compare_k33_a0.1_m20_block_1,33,660,20,0.1000,46.9708,46.2376,0.9844,0.0617,0.1222,0.5045,DONE
2026-01-28 15:50:42,Myocardial,111,compare_k55_a0.1_m20_block_1,55,1100,20,0.1000,69.0452,68.6061,0.9936,0.1352,0.2031,0.6655,DONE
2026-01-28 15:50:44,Myocardial,111,compare_k1_a0.1_m50_block_1,1,100,50,0.1000,2.8590,2.8590,1.0000,0.0012,0.0377,0.0325,DONE
2026-01-28 15:50:44,Myocardial,111,compare_k11_a0.1_m50_block_1,11,220,50,0.1000,21.5093,20.3857,0.9478,0.0149,0.0703,0.2127,DONE
2026-01-28 15:50:44,Myocardial,111,compare_k22_a0.1_m50_block_1,22,440,50,0.1000,35.2432,34.6883,0.9843,0.0321,0.1397,0.2302,DONE
2026-01-28 15:50:44,Myocardial,111,compare_k33_a0.1_m50_block_1,33,660,50,0.1000,46.9708,46.5732,0.9915,0.0600,0.2083,0.2883,DONE
2026-01-28 15:50:45,Myocardial,111,compare_k55_a0.1_m50_block_1,55,1100,50,0.1000,69.0452,68.6627,0.9945,0.1339,0.3497,0.3830,DONE
2026-01-28 15:50:47,Myocardial,111,compare_k1_a0.2_m20_block_1,1,100,20,0.2000,2.8590,2.4716,0.8645,0.0023,0.0259,0.0877,DONE
2026-01-28 15:50:47,Myocardial,111,compare_k11_a0.2_m20_block_1,11,220,20,0.2000,21.5093,20.4358,0.9501,0.0155,0.0397,0.3900,DONE
2026-01-28 15:50:47,Myocardial,111,compare_k22_a0.2_m20_block_1,22,440,20,0.2000,35.2432,34.5151,0.9793,0.0315,0.0808,0.3903,DONE
2026-01-28 15:50:47,Myocardial,111,compare_k33_a0.2_m20_block_1,33,660,20,0.2000,46.9708,46.2358,0.9844,0.0598,0.1214,0.4930,DONE
2026-01-28 15:50:48,Myocardial,111,compare_k55_a0.2_m20_block_1,55,1100,20,0.2000,69.0452,68.1193,0.9866,0.1335,0.2003,0.6663,DONE
2026-01-28 15:50:50,Myocardial,111,compare_k1_a0.2_m50_block_1,1,100,50,0.2000,2.8590,2.8590,1.0000,0.0020,0.0391,0.0521,DONE
2026-01-28 15:50:50,Myocardial,111,compare_k11_a0.2_m50_block_1,11,220,50,0.2000,21.5093,21.3965,0.9948,0.0135,0.0689,0.1961,DONE
2026-01-28 15:50:50,Myocardial,111,compare_k22_a0.2_m50_block_1,22,440,50,0.2000,35.2432,34.7379,0.9857,0.0318,0.1375,0.2312,DONE
2026-01-28 15:50:50,Myocardial,111,compare_k33_a0.2_m50_block_1,33,660,50,0.2000,46.9708,46.1631,0.9828,0.0599,0.2091,0.2864,DONE
2026-01-28 15:50:51,Myocardial,111,compare_k55_a0.2_m50_block_1,55,1100,50,0.2000,69.0452,68.9266,0.9983,0.1346,0.3472,0.3877,DONE
2026-01-28 17:05:18,Myocardial,111,compare_k1_a0.2_m200_block_1,1,100,200,0.2000,2.8590,2.8590,1.0000,0.0019,0.1069,0.0182,DONE
2026-01-28 17:05:18,Myocardial,111,compare_k11_a0.2_m200_block_1,11,220,200,0.2000,21.5093,21.0848,0.9803,0.0132,0.2223,0.0593,DONE
2026-01-28 17:05:19,Myocardial,111,compare_k22_a0.2_m200_block_1,22,440,200,0.2000,35.2432,34.6802,0.9840,0.0345,0.4511,0.0765,DONE
2026-01-28 17:05:20,Myocardial,111,compare_k33_a0.2_m200_block_1,33,660,200,0.2000,46.9708,46.3998,0.9878,0.0614,0.6930,0.0886,DONE
2026-01-28 17:05:21,Myocardial,111,compare_k55_a0.2_m200_block_1,55,1100,200,0.2000,69.0452,68.9898,0.9992,0.1327,1.1386,0.1166,DONE
2026-01-28 17:05:23,Myocardial,111,compare_k1_a0.2_m500_block_1,1,100,500,0.2000,2.8590,2.8590,1.0000,0.0023,0.2571,0.0091,DONE
2026-01-28 17:05:24,Myocardial,111,compare_k11_a0.2_m500_block_1,11,220,500,0.2000,21.5093,21.0317,0.9778,0.0134,0.5374,0.0249,DONE
2026-01-28 17:05:25,Myocardial,111,compare_k22_a0.2_m500_block_1,22,440,500,0.2000,35.2432,34.7155,0.9850,0.0335,1.0487,0.0320,DONE
2026-01-28 17:05:26,Myocardial,111,compare_k33_a0.2_m500_block_1,33,660,500,0.2000,46.9708,46.5542,0.9911,0.0618,1.6618,0.0372,DONE
2026-01-28 17:05:28,Synthetic_high_corr,500,compare_k5_a0.2_m200_block_1,5,100,200,0.2000,493.0060,492.8976,0.9998,0.0279,0.2963,0.0941,DONE
2026-01-28 17:05:29,Myocardial,111,compare_k55_a0.2_m500_block_1,55,1100,500,0.2000,69.0452,68.8695,0.9975,0.1336,2.9607,0.0451,DONE
2026-01-28 17:05:32,Synthetic_high_corr,500,compare_k50_a0.2_m200_block_1,50,1000,200,0.2000,494.6085,494.5301,0.9998,0.6726,2.9398,0.2288,DONE
2026-01-28 17:05:41,Synthetic_high_corr,500,compare_k100_a0.2_m200_block_1,100,2000,200,0.2000,495.3859,495.3175,0.9999,2.8777,5.9278,0.4855,DONE
2026-01-28 17:05:57,Synthetic_high_corr,500,compare_k150_a0.2_m200_block_1,150,3000,200,0.2000,496.0989,496.0281,0.9999,7.1193,8.6458,0.8234,DONE
2026-01-28 17:06:01,Synthetic_high_corr,500,compare_k5_a0.2_m200_block_1,5,100,200,0.2000,123.4700,25.8124,0.2091,0.0310,0.3556,0.0871,DONE
2026-01-28 17:06:05,Synthetic_high_corr,500,compare_k50_a0.2_m200_block_1,50,1000,200,0.2000,492.5659,491.8075,0.9985,0.7150,3.2226,0.2219,DONE
